local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
BPCL-SAP-0000683,BPCL,VLV-GT-DN80-PN150-SS316-BW,CAN-001288,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,1095560,0,GATE_VALVE,80.0,900,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000684,BPCL,VLV-GT-DN15-PN150-SS316-RF,CAN-001045,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,124310,0,GATE_VALVE,15.0,900,ASTM A182 F316,RF,API 600
BPCL-SAP-0000685,BPCL,VLV-GT-DN40-PN100-WCB-BW,CAN-001147,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",125,100520,645,GATE_VALVE,40.0,600,ASTM A216 WCB,BW,API 600
BPCL-SAP-0000686,BPCL,VLV-GT-DN80-PN250-A105-RF,CAN-001294,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",48,515190,16,GATE_VALVE,80.0,1500,ASTM A105,RF,API 6D
BPCL-SAP-0000687,BPCL,FLG-BLD-DN40-CL900-A105-RTJ,CAN-000480,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",150,13900,297,FLANGE_BLIND,40.0,900,ASTM A105,RTJ,ASME B16.5
BPCL-SAP-0000688,BPCL,VLV-GL-DN25-PN250-WCB-RF,CAN-001838,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",74,151420,527,GLOBE_VALVE,25.0,1500,ASTM A216 WCB,RF,ASME B16.34
BPCL-SAP-0000689,BPCL,FLG-WN-DN300-PN100-A350LF2-RTJ,CAN-000380,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",107,269850,620,FLANGE_WELD_NECK,300.0,600,ASTM A350 LF2,RTJ,ASME B16.5
BPCL-SAP-0000690,BPCL,VLV-BL-DN250-CL300-WCB-BW,CAN-001766,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",20,764260,688,BALL_VALVE,250.0,300,ASTM A216 WCB,BW,API 6D
BPCL-SAP-0000691,BPCL,FLG-BLD-DN150-PN50-A105-RTJ,CAN-000588,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",83,32180,698,FLANGE_BLIND,150.0,300,ASTM A105,RTJ,ASME B16.5
BPCL-SAP-0000692,BPCL,VLV-GL-DN100-CL600-A105-RF,CAN-001911,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",38,441100,430,GLOBE_VALVE,100.0,600,ASTM A105,RF,BS 1873
BPCL-SAP-0000693,BPCL,VLV-BL-DN250-PN150-SS316-BW,CAN-001776,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",138,5889700,459,BALL_VALVE,250.0,900,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000694,BPCL,FLG-SO-DN25-PN20-SS316-FF,CAN-000736,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",0,5120,0,FLANGE_SLIP_ON,25.0,150,ASTM A182 F316,FF,ASME B16.5
BPCL-SAP-0000695,BPCL,VLV-GT-DN200-PN20-WCB-BW,CAN-001423,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",8,268710,107,GATE_VALVE,200.0,150,ASTM A216 WCB,BW,API 600
BPCL-SAP-0000696,BPCL,VLV-GT-DN200-CL1500-WCB-BW,CAN-001472,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",126,1695460,539,GATE_VALVE,200.0,1500,ASTM A216 WCB,BW,API 6D
BPCL-SAP-0000697,BPCL,VLV-GT-DN150-CL300-WCB-RF,CAN-001374,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",6,321870,94,GATE_VALVE,150.0,300,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000698,BPCL,VLV-GT-DN25-PN50-SS316-BW,CAN-001084,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",0,100280,0,GATE_VALVE,25.0,300,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000699,BPCL,VLV-GT-DN250-PN100-SS316-RF,CAN-001513,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",136,3483930,403,GATE_VALVE,250.0,600,ASTM A182 F316,RF,API 600
BPCL-SAP-0000700,BPCL,FLG-WN-DN150-PN20-SS316-RF,CAN-000247,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",5,72300,39,FLANGE_WELD_NECK,150.0,150,ASTM A182 F316,RF,ASME B16.5
BPCL-SAP-0000701,BPCL,GSKT-SW-DN150-CL300-SS304-GR-RF,CAN-002064,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",19,27890,107,SPIRAL_WOUND_GASKET,150.0,300,SS304 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000702,BPCL,FLG-SO-DN200-PN50-A105-FF,CAN-000918,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",13,41580,80,FLANGE_SLIP_ON,200.0,300,ASTM A105,FF,ASME B16.5
BPCL-SAP-0000703,BPCL,FLG-WN-DN80-CL1500-SS304-RF,CAN-000197,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",6,151120,17,FLANGE_WELD_NECK,80.0,1500,ASTM A182 F304,RF,ASME B16.5
BPCL-SAP-0000704,BPCL,FLG-BLD-DN150-PN250-SS316-RTJ,CAN-000610,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",73,373260,290,FLANGE_BLIND,150.0,1500,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000705,BPCL,FLG-SO-DN80-PN50-SS304-RF,CAN-000829,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",147,30320,428,FLANGE_SLIP_ON,80.0,300,ASTM A182 F304,RF,ASME B16.5
BPCL-SAP-0000706,BPCL,FLG-SO-DN15-CL150-SS304-FF,CAN-000704,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",42,1970,13,FLANGE_SLIP_ON,15.0,150,ASTM A182 F304,FF,ASME B16.5
BPCL-SAP-0000707,BPCL,GSKT-SW-DN150-PN100-SS316-GR-RF,CAN-002065,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",73,64760,370,SPIRAL_WOUND_GASKET,150.0,600,SS316 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000708,BPCL,VLV-BL-DN250-PN100-WCB-BW,CAN-001770,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",56,1330670,205,BALL_VALVE,250.0,600,ASTM A216 WCB,BW,API 6D
BPCL-SAP-0000709,BPCL,FLG-SO-DN250-PN50-SS304-FF,CAN-000950,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",114,133390,534,FLANGE_SLIP_ON,250.0,300,ASTM A182 F304,FF,ASME B16.5
BPCL-SAP-0000710,BPCL,FLG-SO-DN25-PN50-A105-FF,CAN-000738,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",149,2780,488,FLANGE_SLIP_ON,25.0,300,ASTM A105,FF,ASME B16.5
BPCL-SAP-0000711,BPCL,FLG-WN-DN250-PN50-SS304-RF,CAN-000333,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",27,183420,103,FLANGE_WELD_NECK,250.0,300,ASTM A182 F304,RF,ASME B16.5
BPCL-SAP-0000712,BPCL,FLG-WN-DN200-PN150-SS316-RF,CAN-000311,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",78,440660,428,FLANGE_WELD_NECK,200.0,900,ASTM A182 F316,RF,ASME B16.5
BPCL-SAP-0000713,BPCL,VLV-GL-DN50-PN20-A105-RF,CAN-001864,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",0,59090,0,GLOBE_VALVE,50.0,150,ASTM A105,RF,ASME B16.34
BPCL-SAP-0000714,BPCL,VLV-BL-DN150-CL1500-SS316-BW,CAN-001740,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",0,4562140,0,BALL_VALVE,150.0,1500,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000715,BPCL,VLV-GL-DN300-PN50-A105-RF,CAN-001987,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",132,1056740,723,GLOBE_VALVE,300.0,300,ASTM A105,RF,BS 1873
BPCL-SAP-0000716,BPCL,VLV-BL-DN100-PN20-SS316-RF,CAN-001703,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",41,426820,53,BALL_VALVE,100.0,150,ASTM A182 F316,RF,API 6D
BPCL-SAP-0000717,BPCL,FLG-WN-DN40-PN20-SS316-RF,CAN-000087,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",38,12960,35,FLANGE_WELD_NECK,40.0,150,ASTM A182 F316,RF,ASME B16.5
BPCL-SAP-0000718,BPCL,VLV-GT-DN250-CL150-SS316-RF,CAN-001489,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",40,1149270,65,GATE_VALVE,250.0,150,ASTM A182 F316,RF,API 600
BPCL-SAP-0000719,BPCL,FLG-WN-DN100-PN50-A105-RF,CAN-000209,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",45,23220,98,FLANGE_WELD_NECK,100.0,300,ASTM A105,RF,ASME B16.5
BPCL-SAP-0000720,BPCL,BLT-STUD-DN200-PN150-L7-GR7-THRD,CAN-002178,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",107,35050,609,STUD_BOLT,200.0,900,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
BPCL-SAP-0000721,BPCL,FLG-WN-DN100-CL1500-A350LF2-RTJ,CAN-000236,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",29,134650,91,FLANGE_WELD_NECK,100.0,1500,ASTM A350 LF2,RTJ,ASME B16.5
BPCL-SAP-0000722,BPCL,VLV-GT-DN40-PN150-A105-RF,CAN-001162,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",134,139040,281,GATE_VALVE,40.0,900,ASTM A105,RF,API 6D
BPCL-SAP-0000723,BPCL,FLG-WN-DN100-PN250-SS304-RTJ,CAN-000238,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",33,201980,115,FLANGE_WELD_NECK,100.0,1500,ASTM A182 F304,RTJ,ASME B16.5
BPCL-SAP-0000724,BPCL,VLV-GT-DN80-CL900-A105-BW,CAN-001283,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",7,342360,72,GATE_VALVE,80.0,900,ASTM A105,BW,API 600
BPCL-SAP-0000725,BPCL,FLG-SO-DN300-CL150-SS316-RF,CAN-000975,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,129480,0,FLANGE_SLIP_ON,300.0,150,ASTM A182 F316,RF,ASME B16.5
BPCL-SAP-0000726,BPCL,VLV-GT-DN100-PN250-A105-RF,CAN-001354,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",93,688570,393,GATE_VALVE,100.0,1500,ASTM A105,RF,API 6D
BPCL-SAP-0000727,BPCL,VLV-GT-DN40-PN250-SS316-RF,CAN-001178,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",84,669540,671,GATE_VALVE,40.0,1500,ASTM A182 F316,RF,API 6D
BPCL-SAP-0000728,BPCL,FLG-WN-DN40-PN50-SS316-RTJ,CAN-000096,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",7,22580,29,FLANGE_WELD_NECK,40.0,300,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000729,BPCL,VLV-GL-DN40-CL600-WCB-RF,CAN-001849,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",88,134030,193,GLOBE_VALVE,40.0,600,ASTM A216 WCB,RF,BS 1873
BPCL-SAP-0000730,BPCL,VLV-GT-DN100-PN50-SS316-BW,CAN-001323,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",41,608020,71,GATE_VALVE,100.0,300,ASTM A182 F316,BW,API 600
BPCL-SAP-0000731,BPCL,BLT-STUD-DN40-CL1500-B7-2H-THRD,CAN-002129,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,4060,0,STUD_BOLT,40.0,1500,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
BPCL-SAP-0000732,BPCL,FLG-BLD-DN100-CL150-A350LF2-RF,CAN-000553,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",145,17460,364,FLANGE_BLIND,100.0,150,ASTM A350 LF2,RF,ASME B16.5
BPCL-SAP-0000733,BPCL,FLG-SO-DN300-PN100-SS304-RF,CAN-000985,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",84,294380,308,FLANGE_SLIP_ON,300.0,600,ASTM A182 F304,RF,ASME B16.5
BPCL-SAP-0000734,BPCL,VLV-BL-DN200-PN20-WCB-RF,CAN-001741,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",120,328420,605,BALL_VALVE,200.0,150,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000735,BPCL,FLG-BLD-DN250-PN250-A105-RF,CAN-000665,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",6,226600,72,FLANGE_BLIND,250.0,1500,ASTM A105,RF,ASME B16.5
BPCL-SAP-0000736,BPCL,VLV-GT-DN200-PN150-SS316-RF,CAN-001466,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",33,3605450,53,GATE_VALVE,200.0,900,ASTM A182 F316,RF,API 6D
BPCL-SAP-0000737,BPCL,GSKT-SW-DN25-PN250-SS316-GR-RF,CAN-002019,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",26,13120,736,SPIRAL_WOUND_GASKET,25.0,1500,SS316 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000738,BPCL,VLV-GT-DN200-CL150-A105-RF,CAN-001426,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,268710,0,GATE_VALVE,200.0,150,ASTM A105,RF,API 6D
BPCL-SAP-0000739,BPCL,VLV-GL-DN15-CL150-WCB-RF,CAN-001802,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",0,12350,0,GLOBE_VALVE,15.0,150,ASTM A216 WCB,RF,ASME B16.34
BPCL-SAP-0000740,BPCL,VLV-GL-DN150-PN250-A105-RF,CAN-001940,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,1555270,0,GLOBE_VALVE,150.0,1500,ASTM A105,RF,ASME B16.34
BPCL-SAP-0000741,BPCL,VLV-BL-DN300-CL150-WCB-RF,CAN-001781,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,556360,0,BALL_VALVE,300.0,150,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000742,BPCL,VLV-GL-DN250-PN50-A105-RF,CAN-001968,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",0,833740,0,GLOBE_VALVE,250.0,300,ASTM A105,RF,ASME B16.34
BPCL-SAP-0000743,BPCL,VLV-GT-DN40-PN50-WCB-RF,CAN-001134,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",88,57730,395,GATE_VALVE,40.0,300,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000744,BPCL,VLV-GT-DN25-PN50-WCB-RF,CAN-001073,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",0,31330,0,GATE_VALVE,25.0,300,ASTM A216 WCB,RF,API 600
BPCL-SAP-0000745,BPCL,GSKT-SW-DN50-CL900-SS304-GR-RF,CAN-002038,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,16100,0,SPIRAL_WOUND_GASKET,50.0,900,SS304 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000746,BPCL,FLG-BLD-DN80-PN250-SS316-RTJ,CAN-000550,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,164860,0,FLANGE_BLIND,80.0,1500,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000747,BPCL,VLV-BL-DN15-PN20-WCB-BW,CAN-001602,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",84,11320,467,BALL_VALVE,15.0,150,ASTM A216 WCB,BW,API 6D
BPCL-SAP-0000748,BPCL,VLV-GT-DN40-PN100-WCB-BW,CAN-001147,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",30,100520,17,GATE_VALVE,40.0,600,ASTM A216 WCB,BW,API 600
BPCL-SAP-0000749,BPCL,FLG-WN-DN15-PN250-SS316-RTJ,CAN-000040,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",34,22860,77,FLANGE_WELD_NECK,15.0,1500,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000750,BPCL,VLV-GT-DN40-PN50-WCB-RF,CAN-001133,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,57730,0,GATE_VALVE,40.0,300,ASTM A216 WCB,RF,API 600
BPCL-SAP-0000751,BPCL,VLV-BL-DN250-CL900-SS316-RF,CAN-001775,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,5889700,0,BALL_VALVE,250.0,900,ASTM A182 F316,RF,API 6D
BPCL-SAP-0000752,BPCL,VLV-GT-DN100-PN150-WCB-RF,CAN-001338,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",21,457580,70,GATE_VALVE,100.0,900,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000753,BPCL,FLG-WN-DN15-PN150-A350LF2-RF,CAN-000027,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",44,7590,647,FLANGE_WELD_NECK,15.0,900,ASTM A350 LF2,RF,ASME B16.5
BPCL-SAP-0000754,BPCL,VLV-GL-DN50-CL1500-WCB-RF,CAN-001877,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",89,372860,656,GLOBE_VALVE,50.0,1500,ASTM A216 WCB,RF,BS 1873
BPCL-SAP-0000755,BPCL,VLV-GL-DN300-PN250-A105-RF,CAN-002000,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",114,3829540,645,GLOBE_VALVE,300.0,1500,ASTM A105,RF,ASME B16.34
BPCL-SAP-0000756,BPCL,VLV-GT-DN25-PN250-SS316-RF,CAN-001118,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",19,363430,113,GATE_VALVE,25.0,1500,ASTM A182 F316,RF,API 6D
BPCL-SAP-0000757,BPCL,VLV-GT-DN50-PN50-SS316-BW,CAN-001203,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",25,246930,91,GATE_VALVE,50.0,300,ASTM A182 F316,BW,API 600
BPCL-SAP-0000758,BPCL,FLG-BLD-DN150-PN50-A350LF2-RTJ,CAN-000590,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",41,51500,201,FLANGE_BLIND,150.0,300,ASTM A350 LF2,RTJ,ASME B16.5
BPCL-SAP-0000759,BPCL,FLG-BLD-DN15-PN150-SS316-RTJ,CAN-000424,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",143,12430,721,FLANGE_BLIND,15.0,900,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000760,BPCL,FLG-BLD-DN200-CL300-SS316-RTJ,CAN-000622,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",18,149710,108,FLANGE_BLIND,200.0,300,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000761,BPCL,VLV-GL-DN40-CL300-A105-RF,CAN-001847,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",18,76980,34,GLOBE_VALVE,40.0,300,ASTM A105,RF,BS 1873
BPCL-SAP-0000762,BPCL,FLG-SO-DN25-CL600-SS316-FF,CAN-000748,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,15520,0,FLANGE_SLIP_ON,25.0,600,ASTM A182 F316,FF,ASME B16.5
BPCL-SAP-0000763,BPCL,FLG-WN-DN25-PN250-A105-RTJ,CAN-000074,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",0,13880,0,FLANGE_WELD_NECK,25.0,1500,ASTM A105,RTJ,ASME B16.5
BPCL-SAP-0000764,BPCL,VLV-GL-DN40-PN50-WCB-RF,CAN-001846,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,76980,0,GLOBE_VALVE,40.0,300,ASTM A216 WCB,RF,ASME B16.34
BPCL-SAP-0000765,BPCL,FLG-WN-DN150-CL150-SS316-RTJ,CAN-000248,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",21,72300,67,FLANGE_WELD_NECK,150.0,150,ASTM A182 F316,RTJ,ASME B16.5
BPCL-SAP-0000766,BPCL,VLV-GT-DN300-CL900-SS316-BW,CAN-001588,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",42,6107710,614,GATE_VALVE,300.0,900,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000767,BPCL,FLG-WN-DN40-CL900-A350LF2-RF,CAN-000107,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",11,27190,70,FLANGE_WELD_NECK,40.0,900,ASTM A350 LF2,RF,ASME B16.5
BPCL-SAP-0000768,BPCL,FLG-SO-DN80-PN50-SS304-RF,CAN-000829,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",71,30320,233,FLANGE_SLIP_ON,80.0,300,ASTM A182 F304,RF,ASME B16.5
BPCL-SAP-0000769,BPCL,GSKT-SW-DN250-CL900-SS304-GR-RF,CAN-002088,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",10,130510,70,SPIRAL_WOUND_GASKET,250.0,900,SS304 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000770,BPCL,FLG-BLD-DN40-PN250-A350LF2-RF,CAN-000487,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",77,33470,434,FLANGE_BLIND,40.0,1500,ASTM A350 LF2,RF,ASME B16.5
BPCL-SAP-0000771,BPCL,BLT-STUD-DN15-PN100-L7-GR7-THRD,CAN-002106,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",86,870,746,STUD_BOLT,15.0,600,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
BPCL-SAP-0000772,BPCL,VLV-GT-DN40-PN50-SS316-RF,CAN-001141,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",49,184750,75,GATE_VALVE,40.0,300,ASTM A182 F316,RF,API 600
BPCL-SAP-0000773,BPCL,VLV-GL-DN15-PN100-A105-RF,CAN-001812,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,37450,0,GLOBE_VALVE,15.0,600,ASTM A105,RF,ASME B16.34
BPCL-SAP-0000774,BPCL,FLG-SO-DN250-PN50-SS316-RF,CAN-000951,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",49,177860,39,FLANGE_SLIP_ON,250.0,300,ASTM A182 F316,RF,ASME B16.5
BPCL-SAP-0000775,BPCL,VLV-BL-DN250-CL300-WCB-RF,CAN-001765,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",34,764260,71,BALL_VALVE,250.0,300,ASTM A216 WCB,RF,API 6D
BPCL-SAP-0000776,BPCL,VLV-GT-DN80-CL1500-SS316-BW,CAN-001299,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",0,1648600,0,GATE_VALVE,80.0,1500,ASTM A182 F316,BW,API 600
BPCL-SAP-0000777,BPCL,VLV-GT-DN150-CL900-WCB-RF,CAN-001397,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",5,775150,82,GATE_VALVE,150.0,900,ASTM A216 WCB,RF,API 600
BPCL-SAP-0000778,BPCL,BLT-STUD-DN25-PN100-L7-GR7-THRD,CAN-002116,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",136,1690,605,STUD_BOLT,25.0,600,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
BPCL-SAP-0000779,BPCL,VLV-BL-DN100-PN100-SS316-BW,CAN-001712,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",52,1293890,267,BALL_VALVE,100.0,600,ASTM A182 F316,BW,API 6D
BPCL-SAP-0000780,BPCL,BLT-STUD-DN300-CL1500-L7-GR7-THRD,CAN-002200,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",46,89350,67,STUD_BOLT,300.0,1500,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
BPCL-SAP-0000781,BPCL,FLG-WN-DN100-CL300-SS304-RTJ,CAN-000214,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",5,55730,60,FLANGE_WELD_NECK,100.0,300,ASTM A182 F304,RTJ,ASME B16.5
BPCL-SAP-0000782,BPCL,VLV-GT-DN300-PN20-WCB-BW,CAN-001544,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",24,455200,22,GATE_VALVE,300.0,150,ASTM A216 WCB,BW,API 6D
BPCL-SAP-0000783,BPCL,VLV-GT-DN80-CL150-SS316-BW,CAN-001251,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",43,261280,117,GATE_VALVE,80.0,150,ASTM A182 F316,BW,API 600
BPCL-SAP-0000784,BPCL,FLG-SO-DN200-CL300-SS304-FF,CAN-000920,DEPOT-BPCL-BIN,"Bina Refinery, Madhya Pradesh",0,99800,0,FLANGE_SLIP_ON,200.0,300,ASTM A182 F304,FF,ASME B16.5
BPCL-SAP-0000785,BPCL,VLV-GL-DN200-PN250-WCB-RF,CAN-001958,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",25,2260620,68,GLOBE_VALVE,200.0,1500,ASTM A216 WCB,RF,ASME B16.34
BPCL-SAP-0000786,BPCL,BLT-STUD-DN25-PN50-L7-GR7-THRD,CAN-002114,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",41,970,91,STUD_BOLT,25.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
BPCL-SAP-0000787,BPCL,FLG-WN-DN80-PN20-SS304-RTJ,CAN-000166,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",76,23950,562,FLANGE_WELD_NECK,80.0,150,ASTM A182 F304,RTJ,ASME B16.5
BPCL-SAP-0000788,BPCL,GSKT-SW-DN15-CL900-SS304-GR-RF,CAN-002008,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",0,3360,0,SPIRAL_WOUND_GASKET,15.0,900,SS304 / GRAPHITE,RF,ASME B16.20
BPCL-SAP-0000789,BPCL,VLV-GL-DN150-PN250-WCB-RF,CAN-001937,DEPOT-BPCL-KCH,"Kochi Refinery, Kerala",6,1555270,22,GLOBE_VALVE,150.0,1500,ASTM A216 WCB,RF,BS 1873
BPCL-SAP-0000790,BPCL,VLV-GL-DN300-CL900-WCB-RF,CAN-001993,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",110,2544880,243,GLOBE_VALVE,300.0,900,ASTM A216 WCB,RF,BS 1873
BPCL-SAP-0000791,BPCL,BLT-STUD-DN25-PN250-B7-2H-THRD,CAN-002119,DEPOT-BPCL-MUM,"Mumbai Refinery, Mahul, Maharashtra",11,2200,89,STUD_BOLT,25.0,1500,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
BPCL-SAP-0000792,BPCL,VLV-GL-DN25-PN50-WCB-RF,CAN-001825,DEPOT-BPCL-NML,"Numaligarh Depot Base, Assam",76,41780,324,GLOBE_VALVE,25.0,300,ASTM A216 WCB,RF,BS 1873
