local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
IOCL-MM-0000499,IOCL,VLV GT 1/2IN 600LB A105 RF API600,CAN-001029,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",14,28080,11,GATE_VALVE,15.0,600,ASTM A105,RF,API 600
IOCL-MM-0000500,IOCL,FLG WNRF 8IN 150# A105 ASMEB16.5,CAN-000281,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",15,32840,23,FLANGE_WELD_NECK,200.0,150,ASTM A105,RF,ASME B16.5
IOCL-MM-0000501,IOCL,VLV GT 6IN 150# SS316 RF API600,CAN-001369,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",49,591580,607,GATE_VALVE,150.0,150,ASTM A182 F316,RF,API 600
IOCL-MM-0000502,IOCL,FLG WN 1IN 600LB A350-LF2 RTJ ASMEB16.5,CAN-000060,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",142,10670,536,FLANGE_WELD_NECK,25.0,600,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0000503,IOCL,FLG SO 4IN 600LB SS316 RF,CAN-000867,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",107,94100,356,FLANGE_SLIP_ON,100.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000504,IOCL,VLV GT 3IN CL150 WCB RF API6D,CAN-001242,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,81650,0,GATE_VALVE,80.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0000505,IOCL,FLG WN RTJ 1IN CL600 A350-LF2 ASMEB16.5,CAN-000060,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,10670,0,FLANGE_WELD_NECK,25.0,600,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0000506,IOCL,VLV GT 6IN 1500# A105 BW,CAN-001415,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,1166450,0,GATE_VALVE,150.0,1500,ASTM A105,BW,API 600
IOCL-MM-0000507,IOCL,FLG WN 8IN 600LB A350-LF2 RF ASMEB16.5,CAN-000299,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,159290,0,FLANGE_WELD_NECK,200.0,600,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0000508,IOCL,VLV GT 1/2IN CL300 WCB BW,CAN-001016,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",21,16130,15,GATE_VALVE,15.0,300,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000509,IOCL,FLG WNRF 1.5IN 900# SS316 ASMEB16.5,CAN-000111,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",72,54380,384,FLANGE_WELD_NECK,40.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000510,IOCL,FLG SO 3IN 600# SS304 RF,CAN-000835,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,52800,0,FLANGE_SLIP_ON,80.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000511,IOCL,FLG BLD 1.5IN CL150 SS316 RTJ,CAN-000466,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",37,10610,109,FLANGE_BLIND,40.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0000512,IOCL,FLG SO 1/2IN CL900 A105 FF,CAN-000720,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",11,3450,114,FLANGE_SLIP_ON,15.0,900,ASTM A105,FF,ASME B16.5
IOCL-MM-0000513,IOCL,VLV BL 2IN CL900 SS316 RF,CAN-001675,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,726820,0,BALL_VALVE,50.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0000514,IOCL,FLG SO 3IN 600# SS304 RF,CAN-000835,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",21,52800,281,FLANGE_SLIP_ON,80.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000515,IOCL,VLV BL 1.5IN 900# SS316 RF,CAN-001655,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",42,543810,33,BALL_VALVE,40.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0000516,IOCL,VLV GLB 1IN 600LB A105 RF,CAN-001831,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,72750,0,GLOBE_VALVE,25.0,600,ASTM A105,RF,BS 1873
IOCL-MM-0000517,IOCL,FLG BLD 4IN 150LB SS316 RF,CAN-000555,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,34920,0,FLANGE_BLIND,100.0,150,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000518,IOCL,FLG WNRF 3IN 600# SS304,CAN-000181,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,72600,0,FLANGE_WELD_NECK,80.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000519,IOCL,FLG WNRF 1IN 150# A350-LF2,CAN-000043,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",30,3520,264,FLANGE_WELD_NECK,25.0,150,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0000520,IOCL,VLV GT 2IN 150LB A105 BW,CAN-001187,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",43,44320,104,GATE_VALVE,50.0,150,ASTM A105,BW,API 600
IOCL-MM-0000521,IOCL,STUDBLT 12IN 1500LB L7/GR7 THRD,CAN-002200,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,89350,0,STUD_BOLT,300.0,1500,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0000522,IOCL,FLG SO 1.5IN 300LB SS304 FF ASMEB16.5,CAN-000770,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,12310,0,FLANGE_SLIP_ON,40.0,300,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0000523,IOCL,VLV GT 8IN 150# SS316 BW,CAN-001431,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",114,859880,363,GATE_VALVE,200.0,150,ASTM A182 F316,BW,API 600
IOCL-MM-0000524,IOCL,VLV BL 4IN 1500# SS316 RF,CAN-001719,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",30,2693080,66,BALL_VALVE,100.0,1500,ASTM A182 F316,RF,API 6D
IOCL-MM-0000525,IOCL,VLV GT 8IN CL300 WCB RF,CAN-001434,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,467850,0,GATE_VALVE,200.0,300,ASTM A216 WCB,RF,API 6D
IOCL-MM-0000526,IOCL,VLV BL 1.5IN 1500LB SS316 BW,CAN-001660,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",63,818330,246,BALL_VALVE,40.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0000527,IOCL,GSKT SPWD 10IN 1500LB SS304/GRAF RF,CAN-002090,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,196390,0,SPIRAL_WOUND_GASKET,250.0,1500,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0000528,IOCL,FLG BLD 1IN 300LB A350-LF2 RF ASMEB16.5,CAN-000439,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",91,5010,459,FLANGE_BLIND,25.0,300,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0000529,IOCL,FLG WN 1IN CL150 SS304 RF ASMEB16.5,CAN-000045,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",144,5280,703,FLANGE_WELD_NECK,25.0,150,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000530,IOCL,FLG WN RTJ 10IN 300LB SS316,CAN-000336,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",36,244560,39,FLANGE_WELD_NECK,250.0,300,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0000531,IOCL,FLG WN 6IN CL1500 SS304 RTJ ASMEB16.5,CAN-000278,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",147,342160,207,FLANGE_WELD_NECK,150.0,1500,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0000532,IOCL,VLV GT 8IN 1500# A105 RF API600,CAN-001473,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,1695460,0,GATE_VALVE,200.0,1500,ASTM A105,RF,API 600
IOCL-MM-0000533,IOCL,VLV GT 3IN CL150 WCB RF,CAN-001241,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",38,81650,108,GATE_VALVE,80.0,150,ASTM A216 WCB,RF,API 600
IOCL-MM-0000534,IOCL,FLG BLD 1.5IN 900LB A105 RTJ ASMEB16.5,CAN-000480,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",21,13900,79,FLANGE_BLIND,40.0,900,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0000535,IOCL,VLV GT 10IN 1500LB SS316 BW,CAN-001539,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",7,7251410,65,GATE_VALVE,250.0,1500,ASTM A182 F316,BW,API 600
IOCL-MM-0000536,IOCL,VLV BL 3IN 300# SS316 BW API6D,CAN-001688,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",133,556020,650,BALL_VALVE,80.0,300,ASTM A182 F316,BW,API 6D
IOCL-MM-0000537,IOCL,FLG WN RTJ 12IN 300# A105,CAN-000370,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",62,96860,683,FLANGE_WELD_NECK,300.0,300,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0000538,IOCL,VLV GT 4IN 600LB SS316 BW API6D,CAN-001336,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",12,1058640,82,GATE_VALVE,100.0,600,ASTM A182 F316,BW,API 6D
IOCL-MM-0000539,IOCL,VLV BL 1.5IN CL300 WCB BW,CAN-001646,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",41,70560,70,BALL_VALVE,40.0,300,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000540,IOCL,FLG WN 6IN 300LB A350-LF2 RTJ ASMEB16.5,CAN-000252,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",36,62940,85,FLANGE_WELD_NECK,150.0,300,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0000541,IOCL,VLV GLB 1/2IN 150LB A105 RF,CAN-001803,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",92,12350,508,GLOBE_VALVE,15.0,150,ASTM A105,RF,BS 1873
IOCL-MM-0000542,IOCL,STUDBLT 1.5IN 300# B7/2H THRD ASMEB18.2.1,CAN-002123,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,1120,0,STUD_BOLT,40.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0000543,IOCL,FLG WN RTJ 4IN 1500LB SS304,CAN-000238,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",107,201980,569,FLANGE_WELD_NECK,100.0,1500,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0000544,IOCL,FLG WNRF 1IN 600# A105,CAN-000057,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",47,6660,41,FLANGE_WELD_NECK,25.0,600,ASTM A105,RF,ASME B16.5
IOCL-MM-0000545,IOCL,FLG BLD 12IN 600# SS316 RF ASMEB16.5,CAN-000687,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",49,441570,18,FLANGE_BLIND,300.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000546,IOCL,VLV GT 10IN 150LB SS316 BW API600,CAN-001491,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,1149270,0,GATE_VALVE,250.0,150,ASTM A182 F316,BW,API 600
IOCL-MM-0000547,IOCL,STUDBLT 1/2IN 900LB L7/GR7 THRD ASMEB18.2.1,CAN-002108,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",31,1200,44,STUD_BOLT,15.0,900,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0000548,IOCL,FLG SO 4IN 900# SS316 RF,CAN-000873,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,130150,0,FLANGE_SLIP_ON,100.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000549,IOCL,VLV GT 12IN 600LB SS316 RF API6D,CAN-001574,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",11,4415760,113,GATE_VALVE,300.0,600,ASTM A182 F316,RF,API 6D
IOCL-MM-0000550,IOCL,FLG WN RTJ 3IN 150LB SS316,CAN-000168,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",47,31930,53,FLANGE_WELD_NECK,80.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0000551,IOCL,VLV GT 10IN 900# WCB BW,CAN-001520,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",71,1505890,688,GATE_VALVE,250.0,900,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000552,IOCL,VLV GT 6IN CL300 A105 BW,CAN-001380,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",74,321870,474,GATE_VALVE,150.0,300,ASTM A105,BW,API 6D
IOCL-MM-0000553,IOCL,FLG WNRF 4IN 900LB A105,CAN-000225,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",43,55920,277,FLANGE_WELD_NECK,100.0,900,ASTM A105,RF,ASME B16.5
IOCL-MM-0000554,IOCL,VLV BL 3IN CL1500 SS316 BW API6D,CAN-001700,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",38,2014960,70,BALL_VALVE,80.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0000555,IOCL,VLV GLB 2IN 600LB A105 RF BS1873,CAN-001871,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",24,179140,74,GLOBE_VALVE,50.0,600,ASTM A105,RF,BS 1873
IOCL-MM-0000556,IOCL,VLV GT 4IN 300LB SS316 RF,CAN-001321,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",31,608020,61,GATE_VALVE,100.0,300,ASTM A182 F316,RF,API 600
IOCL-MM-0000557,IOCL,FLG WN 6IN 900LB A350-LF2 RF,CAN-000267,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,151580,0,FLANGE_WELD_NECK,150.0,900,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0000558,IOCL,STUDBLT 6IN 600# B7/2H THRD,CAN-002165,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",147,10890,398,STUD_BOLT,150.0,600,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0000559,IOCL,VLV BL 6IN CL150 WCB BW,CAN-001722,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",45,225950,78,BALL_VALVE,150.0,150,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000560,IOCL,FLG SO 1.5IN CL150 SS304 FF,CAN-000764,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",35,7070,714,FLANGE_SLIP_ON,40.0,150,ASTM A182 F304,FF,ASME B16.5
IOCL-MM-0000561,IOCL,FLG SO 10IN 150# SS304 RF ASMEB16.5,CAN-000943,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,76610,0,FLANGE_SLIP_ON,250.0,150,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000562,IOCL,FLG SO 2IN CL1500 A105 FF,CAN-000816,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",125,24850,506,FLANGE_SLIP_ON,50.0,1500,ASTM A105,FF,ASME B16.5
IOCL-MM-0000563,IOCL,VLV GT 1IN 1500# A105 RF,CAN-001114,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",23,113570,92,GATE_VALVE,25.0,1500,ASTM A105,RF,API 6D
IOCL-MM-0000564,IOCL,FLG SO 1IN 900# SS304 RF ASMEB16.5,CAN-000751,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,16100,0,FLANGE_SLIP_ON,25.0,900,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000565,IOCL,VLV GLB 2IN 600# WCB RF ASMEB16.34,CAN-001870,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,179140,0,GLOBE_VALVE,50.0,600,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0000566,IOCL,VLV GLB 1/2IN 600LB WCB RF,CAN-001810,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",128,37450,217,GLOBE_VALVE,15.0,600,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0000567,IOCL,FLG WNRF 4IN 1500# A105 ASMEB16.5,CAN-000233,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",91,84150,743,FLANGE_WELD_NECK,100.0,1500,ASTM A105,RF,ASME B16.5
IOCL-MM-0000568,IOCL,STUDBLT 1IN 300# L7/GR7 THRD,CAN-002114,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",144,970,200,STUD_BOLT,25.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0000569,IOCL,VLV GT 6IN 900# WCB BW,CAN-001399,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",24,775150,120,GATE_VALVE,150.0,900,ASTM A216 WCB,BW,API 600
IOCL-MM-0000570,IOCL,VLV GLB 1IN 150# A105 RF,CAN-001824,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",43,24000,586,GLOBE_VALVE,25.0,150,ASTM A105,RF,ASME B16.34
IOCL-MM-0000571,IOCL,VLV GT 12IN CL300 A105 RF,CAN-001557,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,792550,0,GATE_VALVE,300.0,300,ASTM A105,RF,API 600
IOCL-MM-0000572,IOCL,FLG SO 10IN CL900 A105 RF,CAN-000959,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",42,133850,109,FLANGE_SLIP_ON,250.0,900,ASTM A105,RF,ASME B16.5
IOCL-MM-0000573,IOCL,VLV BL 1/2IN CL900 SS316 RF API6D,CAN-001615,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,151940,0,BALL_VALVE,15.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0000574,IOCL,STUDBLT 1.5IN 600# B7/2H THRD,CAN-002125,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",42,1950,104,STUD_BOLT,40.0,600,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0000575,IOCL,FLG BLD 6IN 600LB A350-LF2 RF,CAN-000595,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",75,89660,327,FLANGE_BLIND,150.0,600,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0000576,IOCL,VLV BL 10IN 1500# SS316 RF API6D,CAN-001779,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",21,8862830,120,BALL_VALVE,250.0,1500,ASTM A182 F316,RF,API 6D
IOCL-MM-0000577,IOCL,VLV GT 2IN CL150 WCB BW API6D,CAN-001184,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",12,44320,50,GATE_VALVE,50.0,150,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000578,IOCL,VLV GT 1IN CL150 WCB BW,CAN-001064,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",57,18000,551,GATE_VALVE,25.0,150,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000579,IOCL,FLG SO 10IN 900LB A105 RF,CAN-000959,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,133850,0,FLANGE_SLIP_ON,250.0,900,ASTM A105,RF,ASME B16.5
IOCL-MM-0000580,IOCL,VLV BL 1/2IN CL600 WCB RF API6D,CAN-001609,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",47,34320,40,BALL_VALVE,15.0,600,ASTM A216 WCB,RF,API 6D
IOCL-MM-0000581,IOCL,FLG BLD 6IN 300LB SS316 RF,CAN-000591,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",49,103000,56,FLANGE_BLIND,150.0,300,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000582,IOCL,VLV GLB 2IN CL900 WCB RF ASMEB16.34,CAN-001874,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",119,247780,188,GLOBE_VALVE,50.0,900,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0000583,IOCL,VLV GLB 1IN 300LB A105 RF,CAN-001828,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",20,41780,48,GLOBE_VALVE,25.0,300,ASTM A105,RF,ASME B16.34
IOCL-MM-0000584,IOCL,FLG WN 3IN 900# SS316 RF ASMEB16.5,CAN-000191,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",46,133900,62,FLANGE_WELD_NECK,80.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000585,IOCL,VLV GLB 6IN 1500# A105 RF ASMEB16.34,CAN-001940,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",145,1555270,662,GLOBE_VALVE,150.0,1500,ASTM A105,RF,ASME B16.34
IOCL-MM-0000586,IOCL,FLG BLD 3IN CL600 SS316 RF,CAN-000537,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",45,79200,344,FLANGE_BLIND,80.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000587,IOCL,VLV GT 1/2IN CL300 SS316 BW API600,CAN-001023,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",43,51620,103,GATE_VALVE,15.0,300,ASTM A182 F316,BW,API 600
IOCL-MM-0000588,IOCL,VLV GT 4IN CL900 A105 BW,CAN-001343,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",8,457580,92,GATE_VALVE,100.0,900,ASTM A105,BW,API 600
IOCL-MM-0000589,IOCL,FLG SO 3IN CL600 A105 FF ASMEB16.5,CAN-000834,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",54,22000,183,FLANGE_SLIP_ON,80.0,600,ASTM A105,FF,ASME B16.5
IOCL-MM-0000590,IOCL,FLG WN RTJ 1IN 600LB SS316 ASMEB16.5,CAN-000064,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,21340,0,FLANGE_WELD_NECK,25.0,600,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0000591,IOCL,VLV GLB 2IN 900# WCB RF BS1873,CAN-001873,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",125,247780,507,GLOBE_VALVE,50.0,900,ASTM A216 WCB,RF,BS 1873
IOCL-MM-0000592,IOCL,FLG BLD 1/2IN 150LB A105 RF,CAN-000401,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",48,920,85,FLANGE_BLIND,15.0,150,ASTM A105,RF,ASME B16.5
IOCL-MM-0000593,IOCL,FLG BLD 1.5IN 300LB A105 RF,CAN-000467,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,5770,0,FLANGE_BLIND,40.0,300,ASTM A105,RF,ASME B16.5
IOCL-MM-0000594,IOCL,VLV BL 8IN 900LB SS316 BW API6D,CAN-001756,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",77,4406670,201,BALL_VALVE,200.0,900,ASTM A182 F316,BW,API 6D
IOCL-MM-0000595,IOCL,FLG SO 1IN 900# A105 RF,CAN-000749,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",10,6700,69,FLANGE_SLIP_ON,25.0,900,ASTM A105,RF,ASME B16.5
IOCL-MM-0000596,IOCL,VLV GLB 6IN 1500# WCB RF BS1873,CAN-001937,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,1555270,0,GLOBE_VALVE,150.0,1500,ASTM A216 WCB,RF,BS 1873
IOCL-MM-0000597,IOCL,VLV GT 12IN CL150 WCB BW,CAN-001543,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,455200,0,GATE_VALVE,300.0,150,ASTM A216 WCB,BW,API 600
IOCL-MM-0000598,IOCL,FLG BLD RTJ 6IN 1500LB A350-LF2,CAN-000608,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",131,186630,644,FLANGE_BLIND,150.0,1500,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0000599,IOCL,FLG WNRF 1/2IN CL600 SS316 ASMEB16.5,CAN-000023,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,10980,0,FLANGE_WELD_NECK,15.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0000600,IOCL,GSKT SPWD 10IN 600LB SS304/GRAF RF ASMEB16.20,CAN-002086,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",32,94350,119,SPIRAL_WOUND_GASKET,250.0,600,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0000601,IOCL,FLG WN 3IN 900# SS304 RF,CAN-000189,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",68,100420,608,FLANGE_WELD_NECK,80.0,900,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000602,IOCL,VLV GT 12IN 900# SS316 RF,CAN-001585,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,6107710,0,GATE_VALVE,300.0,900,ASTM A182 F316,RF,API 600
IOCL-MM-0000603,IOCL,VLV GT 1IN 300LB WCB BW API600,CAN-001075,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",114,31330,649,GATE_VALVE,25.0,300,ASTM A216 WCB,BW,API 600
IOCL-MM-0000604,IOCL,VLV BL 2IN 300# SS316 BW API6D,CAN-001668,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",121,301810,397,BALL_VALVE,50.0,300,ASTM A182 F316,BW,API 6D
IOCL-MM-0000605,IOCL,VLV GT 10IN CL900 WCB BW API6D,CAN-001520,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",85,1505890,254,GATE_VALVE,250.0,900,ASTM A216 WCB,BW,API 6D
IOCL-MM-0000606,IOCL,VLV GT 8IN 150# WCB RF,CAN-001421,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",20,268710,70,GATE_VALVE,200.0,150,ASTM A216 WCB,RF,API 600
IOCL-MM-0000607,IOCL,VLV GT 1IN 300LB A105 BW,CAN-001080,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",31,31330,185,GATE_VALVE,25.0,300,ASTM A105,BW,API 6D
IOCL-MM-0000608,IOCL,VLV BL 8IN 300LB WCB RF,CAN-001745,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",30,571820,95,BALL_VALVE,200.0,300,ASTM A216 WCB,RF,API 6D
IOCL-MM-0000609,IOCL,FLG WNRF 4IN 150LB SS304,CAN-000205,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",21,32010,31,FLANGE_WELD_NECK,100.0,150,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0000610,IOCL,FLG BLD RTJ 1.5IN CL1500 A350-LF2 ASMEB16.5,CAN-000488,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,33470,0,FLANGE_BLIND,40.0,1500,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0000611,IOCL,VLV GT 10IN 900LB A105 RF,CAN-001522,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,1505890,0,GATE_VALVE,250.0,900,ASTM A105,RF,API 6D
