local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
ONGC-MAT-0000848,ONGC,"GASKET, SPIRAL WOUND, 4 INCH, CLASS 1500, SS316 / GRAPHITE, ASME B16.20, RF FACING",CAN-002059,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",42,79560,64,SPIRAL_WOUND_GASKET,100.0,1500,SS316 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0000849,ONGC,"VALVE, BALL, 6 INCH, CLASS 600, ASTM A216 WCB, API 6D, BW FACING",CAN-001730,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",19,684960,39,BALL_VALVE,150.0,600,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000850,ONGC,"VALVE, GATE, 4 INCH, CLASS 600, ASTM A216 WCB, API 6D, RF FACING",CAN-001326,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",41,330820,103,GATE_VALVE,100.0,600,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0000851,ONGC,"VALVE, GATE, 6 INCH, CLASS 600, ASTM A105, API 600, BW FACING",CAN-001391,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",107,560420,563,GATE_VALVE,150.0,600,ASTM A105,BW,API 600
ONGC-MAT-0000852,ONGC,"FLANGE, SLIP-ON, 1 INCH, CLASS 150, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000735,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",0,5120,0,FLANGE_SLIP_ON,25.0,150,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0000853,ONGC,"FLANGE, WELDING NECK, 3 INCH, CLASS 1500, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000195,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",48,100740,13,FLANGE_WELD_NECK,80.0,1500,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000854,ONGC,"VALVE, GLOBE, 6 INCH, CLASS 900, ASTM A216 WCB, BS 1873, RF FACING",CAN-001933,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",112,1033540,429,GLOBE_VALVE,150.0,900,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0000855,ONGC,"VALVE, GATE, 2 INCH, CLASS 300, ASTM A182 F316, API 6D, BW FACING",CAN-001204,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",34,246930,498,GATE_VALVE,50.0,300,ASTM A182 F316,BW,API 6D
ONGC-MAT-0000856,ONGC,"FLANGE, WELDING NECK, 10 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000341,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",42,319360,84,FLANGE_WELD_NECK,250.0,600,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000857,ONGC,"VALVE, GATE, 3 INCH, CLASS 150, ASTM A105, API 6D, BW FACING",CAN-001248,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",30,81650,54,GATE_VALVE,80.0,150,ASTM A105,BW,API 6D
ONGC-MAT-0000858,ONGC,"VALVE, BALL, 6 INCH, CLASS 1500, ASTM A216 WCB, API 6D, RF FACING",CAN-001737,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",48,1425670,669,BALL_VALVE,150.0,1500,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0000859,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 600, ASTM A105, API 600, BW FACING",CAN-001151,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,100520,0,GATE_VALVE,40.0,600,ASTM A105,BW,API 600
ONGC-MAT-0000860,ONGC,"FLANGE, SLIP-ON, 4 INCH, CLASS 150, ASTM A105, ASME B16.5, FF FACING",CAN-000852,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,9700,0,FLANGE_SLIP_ON,100.0,150,ASTM A105,FF,ASME B16.5
ONGC-MAT-0000861,ONGC,"VALVE, GATE, 8 INCH, CLASS 300, ASTM A182 F316, API 600, BW FACING",CAN-001443,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",129,1497140,338,GATE_VALVE,200.0,300,ASTM A182 F316,BW,API 600
ONGC-MAT-0000862,ONGC,"VALVE, BALL, 2 INCH, CLASS 1500, ASTM A216 WCB, API 6D, BW FACING",CAN-001678,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",50,341790,102,BALL_VALVE,50.0,1500,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000863,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 150, ASTM A216 WCB, API 6D, BW FACING",CAN-001124,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",70,33160,537,GATE_VALVE,40.0,150,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000864,ONGC,"FLANGE, WELDING NECK, 8 INCH, CLASS 300, ASTM A182 F316, ASME B16.5, RF FACING",CAN-000295,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",26,182980,94,FLANGE_WELD_NECK,200.0,300,ASTM A182 F316,RF,ASME B16.5
ONGC-MAT-0000865,ONGC,"VALVE, BALL, 10 INCH, CLASS 1500, ASTM A182 F316, API 6D, RF FACING",CAN-001779,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",59,8862830,670,BALL_VALVE,250.0,1500,ASTM A182 F316,RF,API 6D
ONGC-MAT-0000866,ONGC,"VALVE, GATE, 8 INCH, CLASS 150, ASTM A105, API 6D, BW FACING",CAN-001428,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",47,268710,21,GATE_VALVE,200.0,150,ASTM A105,BW,API 6D
ONGC-MAT-0000867,ONGC,"VALVE, GATE, 1 INCH, CLASS 300, ASTM A216 WCB, API 600, BW FACING",CAN-001075,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",81,31330,460,GATE_VALVE,25.0,300,ASTM A216 WCB,BW,API 600
ONGC-MAT-0000868,ONGC,"GASKET, SPIRAL WOUND, 1 INCH, CLASS 300, SS304 / GRAPHITE, ASME B16.20, RF FACING",CAN-002014,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,2710,0,SPIRAL_WOUND_GASKET,25.0,300,SS304 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0000869,ONGC,"FLANGE, SLIP-ON, 4 INCH, CLASS 150, ASTM A182 F304, ASME B16.5, FF FACING",CAN-000854,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",143,23280,579,FLANGE_SLIP_ON,100.0,150,ASTM A182 F304,FF,ASME B16.5
ONGC-MAT-0000870,ONGC,"VALVE, BALL, 2 INCH, CLASS 900, ASTM A216 WCB, API 6D, RF FACING",CAN-001673,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",130,227130,186,BALL_VALVE,50.0,900,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0000871,ONGC,"STUD BOLT WITH NUTS, 1.5 INCH, CLASS 600, ASTM A193 B7 / A194 2H, ASME B18.2.1, THRD FACING",CAN-002125,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",46,1950,22,STUD_BOLT,40.0,600,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
ONGC-MAT-0000872,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000081,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",101,4050,653,FLANGE_WELD_NECK,40.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000873,ONGC,"FLANGE, WELDING NECK, 6 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000261,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,164390,0,FLANGE_WELD_NECK,150.0,600,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000874,ONGC,"VALVE, GATE, 1/2 INCH, CLASS 150, ASTM A216 WCB, API 600, RF FACING",CAN-001001,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",26,9260,13,GATE_VALVE,15.0,150,ASTM A216 WCB,RF,API 600
ONGC-MAT-0000875,ONGC,"FLANGE, WELDING NECK, 8 INCH, CLASS 300, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000291,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",42,91490,81,FLANGE_WELD_NECK,200.0,300,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000876,ONGC,"VALVE, GATE, 1/2 INCH, CLASS 1500, ASTM A182 F316, API 600, BW FACING",CAN-001059,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,187070,0,GATE_VALVE,15.0,1500,ASTM A182 F316,BW,API 600
ONGC-MAT-0000877,ONGC,"FLANGE, WELDING NECK, 10 INCH, CLASS 150, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000323,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",120,70230,489,FLANGE_WELD_NECK,250.0,150,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000878,ONGC,"VALVE, GATE, 2 INCH, CLASS 900, ASTM A105, API 600, RF FACING",CAN-001221,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,185830,0,GATE_VALVE,50.0,900,ASTM A105,RF,API 600
ONGC-MAT-0000879,ONGC,"FLANGE, SLIP-ON, 4 INCH, CLASS 150, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000853,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",43,23280,67,FLANGE_SLIP_ON,100.0,150,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000880,ONGC,"VALVE, GATE, 4 INCH, CLASS 600, ASTM A182 F316, API 600, BW FACING",CAN-001335,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",0,1058640,0,GATE_VALVE,100.0,600,ASTM A182 F316,BW,API 600
ONGC-MAT-0000881,ONGC,"FLANGE, BLIND, 2 INCH, CLASS 900, ASTM A105, ASME B16.5, RF FACING",CAN-000509,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",45,18580,92,FLANGE_BLIND,50.0,900,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000882,ONGC,"FLANGE, BLIND, 6 INCH, CLASS 1500, ASTM A105, ASME B16.5, RF FACING",CAN-000605,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",5,116640,118,FLANGE_BLIND,150.0,1500,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000883,ONGC,"VALVE, GATE, 12 INCH, CLASS 300, ASTM A216 WCB, API 600, BW FACING",CAN-001555,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",20,792550,42,GATE_VALVE,300.0,300,ASTM A216 WCB,BW,API 600
ONGC-MAT-0000884,ONGC,"VALVE, GATE, 8 INCH, CLASS 900, ASTM A216 WCB, API 600, BW FACING",CAN-001459,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",11,1126700,102,GATE_VALVE,200.0,900,ASTM A216 WCB,BW,API 600
ONGC-MAT-0000885,ONGC,"VALVE, GLOBE, 2 INCH, CLASS 600, ASTM A216 WCB, BS 1873, RF FACING",CAN-001869,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",121,179140,334,GLOBE_VALVE,50.0,600,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0000886,ONGC,"VALVE, GATE, 8 INCH, CLASS 600, ASTM A182 F316, API 600, BW FACING",CAN-001455,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",43,2606670,116,GATE_VALVE,200.0,600,ASTM A182 F316,BW,API 600
ONGC-MAT-0000887,ONGC,"VALVE, GATE, 4 INCH, CLASS 900, ASTM A216 WCB, API 600, RF FACING",CAN-001337,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",44,457580,32,GATE_VALVE,100.0,900,ASTM A216 WCB,RF,API 600
ONGC-MAT-0000888,ONGC,"FLANGE, SLIP-ON, 12 INCH, CLASS 1500, ASTM A182 F316, ASME B16.5, FF FACING",CAN-001000,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",21,816960,229,FLANGE_SLIP_ON,300.0,1500,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0000889,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RTJ FACING",CAN-000102,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",48,29480,236,FLANGE_WELD_NECK,40.0,600,ASTM A182 F304,RTJ,ASME B16.5
ONGC-MAT-0000890,ONGC,"VALVE, GATE, 12 INCH, CLASS 600, ASTM A105, API 600, BW FACING",CAN-001571,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",128,1379920,255,GATE_VALVE,300.0,600,ASTM A105,BW,API 600
ONGC-MAT-0000891,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 600, ASTM A105, ASME B16.5, RTJ FACING",CAN-000098,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,12280,0,FLANGE_WELD_NECK,40.0,600,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0000892,ONGC,"VALVE, GATE, 1 INCH, CLASS 300, ASTM A105, API 6D, BW FACING",CAN-001080,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",40,31330,43,GATE_VALVE,25.0,300,ASTM A105,BW,API 6D
ONGC-MAT-0000893,ONGC,"VALVE, GATE, 1/2 INCH, CLASS 300, ASTM A216 WCB, API 600, RF FACING",CAN-001013,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",40,16130,322,GATE_VALVE,15.0,300,ASTM A216 WCB,RF,API 600
ONGC-MAT-0000894,ONGC,"VALVE, GATE, 4 INCH, CLASS 1500, ASTM A216 WCB, API 6D, BW FACING",CAN-001352,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",20,688570,228,GATE_VALVE,100.0,1500,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000895,ONGC,"VALVE, GLOBE, 3 INCH, CLASS 1500, ASTM A216 WCB, BS 1873, RF FACING",CAN-001897,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",46,686920,107,GLOBE_VALVE,80.0,1500,ASTM A216 WCB,RF,BS 1873
ONGC-MAT-0000896,ONGC,"VALVE, BALL, 6 INCH, CLASS 150, ASTM A182 F316, API 6D, RF FACING",CAN-001723,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",24,723050,95,BALL_VALVE,150.0,150,ASTM A182 F316,RF,API 6D
ONGC-MAT-0000897,ONGC,"VALVE, GLOBE, 4 INCH, CLASS 150, ASTM A105, ASME B16.34, RF FACING",CAN-001904,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",33,145500,594,GLOBE_VALVE,100.0,150,ASTM A105,RF,ASME B16.34
ONGC-MAT-0000898,ONGC,"STUD BOLT WITH NUTS, 12 INCH, CLASS 300, ASTM A193 B7 / A194 2H, ASME B18.2.1, THRD FACING",CAN-002193,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,15410,0,STUD_BOLT,300.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
ONGC-MAT-0000899,ONGC,"FLANGE, BLIND, 1/2 INCH, CLASS 900, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000421,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",0,6210,0,FLANGE_BLIND,15.0,900,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000900,ONGC,"FLANGE, SLIP-ON, 1.5 INCH, CLASS 900, ASTM A105, ASME B16.5, FF FACING",CAN-000780,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",38,12350,25,FLANGE_SLIP_ON,40.0,900,ASTM A105,FF,ASME B16.5
ONGC-MAT-0000901,ONGC,"FLANGE, SLIP-ON, 12 INCH, CLASS 300, ASTM A182 F316, ASME B16.5, FF FACING",CAN-000982,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",34,225430,90,FLANGE_SLIP_ON,300.0,300,ASTM A182 F316,FF,ASME B16.5
ONGC-MAT-0000902,ONGC,"VALVE, BALL, 10 INCH, CLASS 150, ASTM A216 WCB, API 6D, RF FACING",CAN-001761,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",31,438950,119,BALL_VALVE,250.0,150,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0000903,ONGC,"FLANGE, SLIP-ON, 12 INCH, CLASS 150, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000973,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",127,97110,251,FLANGE_SLIP_ON,300.0,150,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000904,ONGC,"VALVE, BALL, 1 INCH, CLASS 300, ASTM A182 F316, API 6D, BW FACING",CAN-001628,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,122570,0,BALL_VALVE,25.0,300,ASTM A182 F316,BW,API 6D
ONGC-MAT-0000905,ONGC,"VALVE, BALL, 3 INCH, CLASS 300, ASTM A216 WCB, API 6D, BW FACING",CAN-001686,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",54,173750,323,BALL_VALVE,80.0,300,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000906,ONGC,"VALVE, GLOBE, 1.5 INCH, CLASS 300, ASTM A105, ASME B16.34, RF FACING",CAN-001848,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",10,76980,77,GLOBE_VALVE,40.0,300,ASTM A105,RF,ASME B16.34
ONGC-MAT-0000907,ONGC,"VALVE, GATE, 8 INCH, CLASS 600, ASTM A105, API 600, RF FACING",CAN-001449,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",51,814580,672,GATE_VALVE,200.0,600,ASTM A105,RF,API 600
ONGC-MAT-0000908,ONGC,"VALVE, GLOBE, 6 INCH, CLASS 900, ASTM A105, ASME B16.34, RF FACING",CAN-001936,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",0,1033540,0,GLOBE_VALVE,150.0,900,ASTM A105,RF,ASME B16.34
ONGC-MAT-0000909,ONGC,"FLANGE, WELDING NECK, 4 INCH, CLASS 600, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000221,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",59,97040,374,FLANGE_WELD_NECK,100.0,600,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000910,ONGC,"FLANGE, SLIP-ON, 1/2 INCH, CLASS 1500, ASTM A105, ASME B16.5, RF FACING",CAN-000725,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",12,5190,98,FLANGE_SLIP_ON,15.0,1500,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000911,ONGC,"VALVE, GATE, 6 INCH, CLASS 600, ASTM A105, API 600, BW FACING",CAN-001391,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",32,560420,74,GATE_VALVE,150.0,600,ASTM A105,BW,API 600
ONGC-MAT-0000912,ONGC,"VALVE, GATE, 10 INCH, CLASS 300, ASTM A105, API 600, BW FACING",CAN-001499,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",45,625310,88,GATE_VALVE,250.0,300,ASTM A105,BW,API 600
ONGC-MAT-0000913,ONGC,"VALVE, BALL, 3 INCH, CLASS 600, ASTM A216 WCB, API 6D, RF FACING",CAN-001689,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,302520,0,BALL_VALVE,80.0,600,ASTM A216 WCB,RF,API 6D
ONGC-MAT-0000914,ONGC,"FLANGE, SLIP-ON, 10 INCH, CLASS 1500, ASTM A182 F304, ASME B16.5, FF FACING",CAN-000968,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",5,483420,117,FLANGE_SLIP_ON,250.0,1500,ASTM A182 F304,FF,ASME B16.5
ONGC-MAT-0000915,ONGC,"VALVE, GLOBE, 12 INCH, CLASS 600, ASTM A105, ASME B16.34, RF FACING",CAN-001992,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",0,1839900,0,GLOBE_VALVE,300.0,600,ASTM A105,RF,ASME B16.34
ONGC-MAT-0000916,ONGC,"FLANGE, SLIP-ON, 1.5 INCH, CLASS 1500, ASTM A182 F304, ASME B16.5, RF FACING",CAN-000787,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",50,44630,83,FLANGE_SLIP_ON,40.0,1500,ASTM A182 F304,RF,ASME B16.5
ONGC-MAT-0000917,ONGC,"VALVE, GATE, 6 INCH, CLASS 1500, ASTM A182 F316, API 600, RF FACING",CAN-001417,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",26,3732660,27,GATE_VALVE,150.0,1500,ASTM A182 F316,RF,API 600
ONGC-MAT-0000918,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 600, ASTM A182 F316, API 600, BW FACING",CAN-001155,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,321680,0,GATE_VALVE,40.0,600,ASTM A182 F316,BW,API 600
ONGC-MAT-0000919,ONGC,"VALVE, GATE, 4 INCH, CLASS 1500, ASTM A182 F316, API 6D, BW FACING",CAN-001360,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",46,2203430,359,GATE_VALVE,100.0,1500,ASTM A182 F316,BW,API 6D
ONGC-MAT-0000920,ONGC,"VALVE, GATE, 10 INCH, CLASS 150, ASTM A105, API 600, BW FACING",CAN-001487,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",81,359140,652,GATE_VALVE,250.0,150,ASTM A105,BW,API 600
ONGC-MAT-0000921,ONGC,"VALVE, BALL, 1 INCH, CLASS 300, ASTM A182 F316, API 6D, RF FACING",CAN-001627,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",44,122570,82,BALL_VALVE,25.0,300,ASTM A182 F316,RF,API 6D
ONGC-MAT-0000922,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 300, ASTM A105, API 600, RF FACING",CAN-001137,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",62,57730,370,GATE_VALVE,40.0,300,ASTM A105,RF,API 600
ONGC-MAT-0000923,ONGC,"VALVE, GATE, 12 INCH, CLASS 300, ASTM A182 F316, API 6D, BW FACING",CAN-001564,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",0,2536190,0,GATE_VALVE,300.0,300,ASTM A182 F316,BW,API 6D
ONGC-MAT-0000924,ONGC,"FLANGE, BLIND, 8 INCH, CLASS 300, ASTM A105, ASME B16.5, RF FACING",CAN-000617,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",21,46780,43,FLANGE_BLIND,200.0,300,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000925,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 600, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000099,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",22,19650,107,FLANGE_WELD_NECK,40.0,600,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000926,ONGC,"FLANGE, SLIP-ON, 2 INCH, CLASS 900, ASTM A105, ASME B16.5, RF FACING",CAN-000809,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",129,16510,735,FLANGE_SLIP_ON,50.0,900,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000927,ONGC,"VALVE, GATE, 1.5 INCH, CLASS 150, ASTM A216 WCB, API 600, RF FACING",CAN-001121,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",12,33160,19,GATE_VALVE,40.0,150,ASTM A216 WCB,RF,API 600
ONGC-MAT-0000928,ONGC,"FLANGE, BLIND, 1.5 INCH, CLASS 150, ASTM A105, ASME B16.5, RF FACING",CAN-000461,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",76,3310,406,FLANGE_BLIND,40.0,150,ASTM A105,RF,ASME B16.5
ONGC-MAT-0000929,ONGC,"STUD BOLT WITH NUTS, 2 INCH, CLASS 1500, ASTM A193 B7 / A194 2H, ASME B18.2.1, THRD FACING",CAN-002139,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",6,5430,87,STUD_BOLT,50.0,1500,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
ONGC-MAT-0000930,ONGC,"FLANGE, BLIND, 12 INCH, CLASS 600, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000685,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",0,220780,0,FLANGE_BLIND,300.0,600,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000931,ONGC,"FLANGE, BLIND, 12 INCH, CLASS 300, ASTM A350 LF2, ASME B16.5, RF FACING",CAN-000679,DEPOT-ONGC-RJM,"Rajahmundry Asset, Andhra Pradesh",10,126800,117,FLANGE_BLIND,300.0,300,ASTM A350 LF2,RF,ASME B16.5
ONGC-MAT-0000932,ONGC,"VALVE, GATE, 1 INCH, CLASS 150, ASTM A216 WCB, API 6D, BW FACING",CAN-001064,DEPOT-ONGC-ANK,"Ankleshwar Asset, Gujarat",27,18000,86,GATE_VALVE,25.0,150,ASTM A216 WCB,BW,API 6D
ONGC-MAT-0000933,ONGC,"FLANGE, WELDING NECK, 1.5 INCH, CLASS 1500, ASTM A105, ASME B16.5, RTJ FACING",CAN-000114,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",119,25570,350,FLANGE_WELD_NECK,40.0,1500,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0000934,ONGC,"GASKET, SPIRAL WOUND, 1.5 INCH, CLASS 300, SS304 / GRAPHITE, ASME B16.20, RF FACING",CAN-002024,DEPOT-ONGC-MBO,"Mumbai Offshore Logistics Base, Maharashtra",44,5000,16,SPIRAL_WOUND_GASKET,40.0,300,SS304 / GRAPHITE,RF,ASME B16.20
ONGC-MAT-0000935,ONGC,"FLANGE, WELDING NECK, 4 INCH, CLASS 900, ASTM A105, ASME B16.5, RTJ FACING",CAN-000226,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",45,55920,335,FLANGE_WELD_NECK,100.0,900,ASTM A105,RTJ,ASME B16.5
ONGC-MAT-0000936,ONGC,"FLANGE, WELDING NECK, 10 INCH, CLASS 300, ASTM A182 F316, ASME B16.5, RTJ FACING",CAN-000336,DEPOT-ONGC-HZR,"Hazira Gas Processing Plant, Gujarat",88,244560,579,FLANGE_WELD_NECK,250.0,300,ASTM A182 F316,RTJ,ASME B16.5
ONGC-MAT-0000937,ONGC,"FLANGE, BLIND, 2 INCH, CLASS 300, ASTM A350 LF2, ASME B16.5, RTJ FACING",CAN-000500,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",12,12340,62,FLANGE_BLIND,50.0,300,ASTM A350 LF2,RTJ,ASME B16.5
ONGC-MAT-0000938,ONGC,"VALVE, GATE, 8 INCH, CLASS 150, ASTM A105, API 6D, RF FACING",CAN-001426,DEPOT-ONGC-URN,"Uran Plant, Maharashtra",121,268710,584,GATE_VALVE,200.0,150,ASTM A105,RF,API 6D
